type,beds,bath,propertysqft,locality,sublocality,label
Pending,5,4,4400,New_York,Kings_County,1
Pending,6,4,3234,New_York,Queens_County,1
Co_op_for_sale,2,1,850,Bronx_County,The_Bronx,0
Co_op_for_sale,1,1,750,Kings_County,Brooklyn,0
Pending,5,2,1886,New_York,Kings_County,0
House_for_sale,3,2,1196,New_York,Richmond_County,0
Multi_family_home_for_sale,7,6,2740,New_York,Queens_County,1
Multi_family_home_for_sale,8,6,6500,New_York,Kings_County,1
Condo_for_sale,3,2,2060,New_York_County,New_York,1
Multi_family_home_for_sale,4,3,1300,New_York,Richmond_County,0
Multi_family_home_for_sale,6,3,3354,New_York,Bronx_County,1
Condo_for_sale,1,1,721,Queens_County,Queens,0
Townhouse_for_sale,4,4,2078,New_York,Kings_County,1
Condo_for_sale,2,2,1146,Kings_County,Brooklyn,0
House_for_sale,3,2,2256,New_York,Richmond_County,0
Co_op_for_sale,3,1,500,Bronx_County,The_Bronx,0
Multi_family_home_for_sale,5,4,2700,New_York,Richmond_County,1
Co_op_for_sale,2,1,800,New_York,Queens_County,0
Co_op_for_sale,1,1,850,New_York_County,New_York,0
Condo_for_sale,5,6,4544,Kings_County,Brooklyn,1
Co_op_for_sale,1,1,750,Bronx_County,The_Bronx,0
Multi_family_home_for_sale,6,6,32000,New_York,Bronx_County,1
Multi_family_home_for_sale,5,2,2392,New_York,Bronx_County,0
Condo_for_sale,2,1,932,Kings_County,Brooklyn,0
Condo_for_sale,3,2,1290,Queens_County,Queens,0
House_for_sale,3,2,1188,New_York,Kings_County,0
Condo_for_sale,3,1,579,New_York_County,New_York,0
Multi_family_home_for_sale,6,4,3280,New_York,Kings_County,1
House_for_sale,3,2,1240,New_York,Kings_County,1
Condo_for_sale,3,2,706,New_York_County,New_York,0
Condo_for_sale,1,2,752,New_York_County,New_York,1
Co_op_for_sale,1,1,910,Queens_County,Queens,0
Contingent,7,4,2268,New_York,Kings_County,1
Co_op_for_sale,1,1,750,New_York,Queens_County,0
Multi_family_home_for_sale,3,5,3210,New_York,Queens_County,1
House_for_sale,2,2,1122,New_York,Kings_County,0
Townhouse_for_sale,6,4,2800,New_York,Kings_County,1
Condo_for_sale,3,2,1175,New_York_County,New_York,0
House_for_sale,2,2,1120,United_States,New_York,0
Condo_for_sale,3,2,1067,Bronx_County,The_Bronx,0
Multi_family_home_for_sale,3,4,1900,New_York,Richmond_County,0
Co_op_for_sale,1,1,800,Kings_County,Brooklyn,0
Co_op_for_sale,2,2,2391,New_York_County,New_York,1
House_for_sale,3,2,1320,New_York,Kings_County,0
Contingent,3,2,1590,New_York_County,New_York,1
Co_op_for_sale,2,1,850,Kings_County,Brooklyn,0
Multi_family_home_for_sale,11,5,3969,New_York,Bronx_County,1
Townhouse_for_sale,3,2,1728,New_York,Queens_County,0
Condo_for_sale,2,1,1120,Queens_County,Queens,0
Condo_for_sale,1,2,1151,Kings_County,Brooklyn,0
Townhouse_for_sale,5,6,5771,New_York,New_York_County,1
Townhouse_for_sale,5,6,5400,New_York,New_York_County,1
Townhouse_for_sale,2,1,1148,New_York,Kings_County,0
Condo_for_sale,1,2,875,New_York_County,New_York,1
Pending,3,2,1170,New_York,Richmond_County,0
Condo_for_sale,1,2,875,New_York_County,New_York,1
Pending,3,2,1170,New_York,Richmond_County,0
Condo_for_sale,3,1,458,Kings_County,Brooklyn,0
Co_op_for_sale,2,1,1000,Kings_County,Brooklyn,0
Co_op_for_sale,1,1,750,Kings_County,Brooklyn,0
Pending,2,2,823,Queens_County,Queens,0
House_for_sale,3,2,1782,New_York,Bronx_County,0
Condo_for_sale,1,1,671,Bronx_County,The_Bronx,0
Contingent,5,1,1182,New_York,Richmond_County,0
Condo_for_sale,4,5,4264,New_York_County,New_York,1
Co_op_for_sale,3,2,1200,Queens_County,Queens,0
Multi_family_home_for_sale,7,3,2024,New_York,Kings_County,1
Condo_for_sale,2,1,1164,New_York_County,New_York,0
Co_op_for_sale,2,1,1200,Queens_County,Queens,0
Pending,2,1,900,New_York,Bronx_County,0
Townhouse_for_sale,6,5,3552,New_York,New_York_County,1
House_for_sale,6,4,2146,New_York,Richmond_County,1
Multi_family_home_for_sale,6,2,1600,New_York,Bronx_County,1
Multi_family_home_for_sale,5,4,3120,New_York,Kings_County,1
Contingent,3,2,1242,New_York,Richmond_County,0
Condo_for_sale,2,1,780,Queens_County,Queens,0
Pending,3,4,2325,New_York,Richmond_County,0
Condo_for_sale,1,1,613,Richmond_County,Staten_Island,0
Condo_for_sale,2,2,1100,Kings_County,Brooklyn,0
Multi_family_home_for_sale,3,3,1155,New_York,Queens_County,1
Multi_family_home_for_sale,8,2,3023,New_York,Kings_County,0
Co_op_for_sale,3,1,500,Queens_County,Queens,0
Pending,6,2,2128,New_York,Kings_County,1
Condo_for_sale,4,4,2918,New_York_County,New_York,1
Co_op_for_sale,4,2,3800,New_York_County,New_York,1
Co_op_for_sale,2,2,1525,New_York_County,New_York,1
Condo_for_sale,4,2,2800,Kings_County,Brooklyn,1
House_for_sale,3,2,1000,New_York,Kings_County,0
Condo_for_sale,1,1,721,New_York_County,New_York,0
Condo_for_sale,2,1,747,Queens_County,Queens,0
Condo_for_sale,2,2,1035,New_York_County,New_York,1
Condo_for_sale,3,3,1315,New_York_County,New_York,1
House_for_sale,2,2,992,New_York,Queens_County,0
Multi_family_home_for_sale,6,3,3491,New_York,Bronx_County,1
Co_op_for_sale,1,1,850,Kings_County,Brooklyn,0
Co_op_for_sale,1,1,650,New_York_County,New_York,0
Co_op_for_sale,1,1,900,Queens_County,Queens,0
Condo_for_sale,1,1,680,New_York,Queens_County,0
Co_op_for_sale,3,2,2300,New_York_County,New_York,1
House_for_sale,4,3,1305,New_York,Queens_County,0
Co_op_for_sale,3,2,1266,Queens_County,Queens,0
Condo_for_sale,2,2,1197,New_York,Kings_County,1
House_for_sale,4,2,1504,New_York,Kings_County,0
Contingent,3,2,1510,New_York,Richmond_County,0
Co_op_for_sale,1,1,950,Kings_County,Brooklyn,0
Co_op_for_sale,4,3,3900,New_York,New_York_County,1
Condo_for_sale,1,1,692,New_York_County,New_York,0
House_for_sale,3,2,1854,New_York,Kings_County,0
Co_op_for_sale,4,1,1024,New_York_County,New_York,0
House_for_sale,2,1,1050,New_York,Kings_County,0
Pending,5,4,3600,New_York,Richmond_County,1
Co_op_for_sale,1,1,800,Queens_County,Queens,0
Condo_for_sale,3,4,3750,New_York_County,New_York,1
Townhouse_for_sale,5,4,4000,New_York,New_York_County,1
Condo_for_sale,3,3,1820,Kings_County,Brooklyn,1
Multi_family_home_for_sale,3,2,3090,New_York,Kings_County,1
Condo_for_sale,2,2,1400,New_York_County,New_York,1
House_for_sale,2,2,1148,New_York,Kings_County,0
Condo_for_sale,1,1,596,Richmond_County,Staten_Island,0
House_for_sale,3,4,2160,New_York,Richmond_County,0
Multi_family_home_for_sale,2,2,1472,New_York,Kings_County,1
Co_op_for_sale,1,1,780,Queens_County,Queens,0
Co_op_for_sale,1,2,1130,Queens_County,Queens,0
Condo_for_sale,2,2,1278,New_York_County,New_York,0
Co_op_for_sale,1,1,800,New_York_County,New_York,0
Condo_for_sale,2,2,732,Kings_County,Brooklyn,0
Condo_for_sale,2,2,847,Queens_County,Queens,0
Co_op_for_sale,3,1,550,Queens_County,Queens,0
Co_op_for_sale,1,1,670,Kings_County,Brooklyn,0
Co_op_for_sale,2,2,1200,Kings_County,Brooklyn,0
Condo_for_sale,4,2,1782,Kings_County,Brooklyn,0
House_for_sale,4,2,1624,New_York,Queens_County,1
Condo_for_sale,3,1,294,New_York_County,New_York,0
Condo_for_sale,1,1,826,New_York,Manhattan,1
Condo_for_sale,1,2,788,Kings_County,Brooklyn,0
Condo_for_sale,2,3,1397,New_York_County,New_York,1
Condo_for_sale,2,2,1050,New_York_County,New_York,1
Co_op_for_sale,5,3,2400,New_York,New_York_County,1
Condo_for_sale,2,2,1770,New_York_County,New_York,1
Co_op_for_sale,1,1,675,Queens_County,Queens,0
Contingent,11,9,6240,New_York,Kings_County,0
Condo_for_sale,3,3,1357,Kings_County,Brooklyn,1
Co_op_for_sale,1,1,700,New_York_County,New_York,0
Condo_for_sale,2,3,1397,New_York_County,New_York,1
Condo_for_sale,2,2,1050,New_York_County,New_York,1
Co_op_for_sale,5,3,2400,New_York,New_York_County,1
Condo_for_sale,2,2,1770,New_York_County,New_York,1
House_for_sale,3,2,1232,New_York,Kings_County,0
Multi_family_home_for_sale,5,3,2640,New_York,Bronx_County,0
House_for_sale,4,4,1410,New_York,Richmond_County,0
Co_op_for_sale,1,1,715,New_York_County,New_York,0
Co_op_for_sale,1,1,600,New_York_County,New_York,0
Townhouse_for_sale,4,4,4000,New_York,New_York_County,1
Multi_family_home_for_sale,3,3,1472,New_York,Kings_County,1
Co_op_for_sale,2,1,980,New_York_County,New_York,1
Townhouse_for_sale,4,3,2128,New_York,Kings_County,1
Multi_family_home_for_sale,3,4,5170,New_York,Kings_County,1
Condo_for_sale,2,2,889,New_York_County,New_York,0
Condo_for_sale,1,1,776,New_York_County,New_York,0
Co_op_for_sale,3,3,1818,New_York_County,New_York,1
Multi_family_home_for_sale,7,4,3240,New_York,Bronx_County,1
Condo_for_sale,3,3,2012,New_York_County,New_York,1
Co_op_for_sale,2,1,950,Queens,Flushing,0
Contingent,5,5,5139,New_York,New_York_County,1
Co_op_for_sale,4,1,1500,New_York_County,New_York,0
Contingent,1,1,670,New_York,Richmond_County,0
Multi_family_home_for_sale,11,6,4350,New_York,Queens_County,1
House_for_sale,3,3,4100,New_York,Kings_County,1
Multi_family_home_for_sale,4,3,2240,New_York,Queens_County,1
Co_op_for_sale,1,1,713,Queens_County,Queens,0
Co_op_for_sale,3,1,400,Queens_County,Queens,0
Co_op_for_sale,3,1,422,Queens_County,Queens,0
Condo_for_sale,3,1,897,Kings_County,Brooklyn,1
Condo_for_sale,3,4,2950,New_York_County,New_York,1
House_for_sale,4,3,1806,New_York,Kings_County,0
Contingent,6,2,1476,New_York,Kings_County,0
House_for_sale,4,3,1824,New_York,Richmond_County,1
House_for_sale,5,4,5000,New_York,Kings_County,1
Co_op_for_sale,3,2,1118,New_York_County,New_York,0
Multi_family_home_for_sale,4,5,3100,New_York,Queens_County,1
Co_op_for_sale,1,1,675,Kings_County,Brooklyn,0
Condo_for_sale,2,1,640,Kings_County,Brooklyn,0
House_for_sale,4,2,1842,New_York,Kings_County,0
House_for_sale,5,3,1750,New_York,Queens_County,1
Condo_for_sale,2,2,1666,New_York_County,New_York,1
Condo_for_sale,3,3,1689,New_York_County,New_York,1
Pending,4,2,2235,New_York,Queens_County,0
Condo_for_sale,2,2,879,Kings_County,Brooklyn,0
Co_op_for_sale,1,1,750,Queens_County,Queens,0
Co_op_for_sale,1,1,850,Queens_County,Queens,0
Condo_for_sale,1,1,600,New_York_County,New_York,0
House_for_sale,7,4,2000,New_York,Kings_County,0
Co_op_for_sale,2,1,1000,Kings_County,Brooklyn,0
Co_op_for_sale,1,1,1300,New_York_County,New_York,1
House_for_sale,4,4,2600,United_States,New_York,1
Co_op_for_sale,2,1,950,Queens_County,Queens,0
Co_op_for_sale,3,1,507,Bronx_County,The_Bronx,0
Multi_family_home_for_sale,3,1,6862,New_York,Richmond_County,1
Co_op_for_sale,1,1,649,Queens_County,Queens,0
Condo_for_sale,1,1,665,New_York_County,New_York,0
Co_op_for_sale,1,1,700,Queens_County,Queens,0
Co_op_for_sale,3,3,1800,New_York,New_York_County,1
Condo_for_sale,2,1,1105,New_York,Kings_County,0
Co_op_for_sale,1,1,850,New_York,New_York_County,0
Condo_for_sale,2,2,1593,New_York_County,New_York,1
Townhouse_for_sale,6,2,3277,New_York,Kings_County,1
Co_op_for_sale,1,1,850,Bronx_County,The_Bronx,0
Co_op_for_sale,3,3,1800,New_York,New_York_County,1
Multi_family_home_for_sale,3,4,2016,New_York,Richmond_County,0
Co_op_for_sale,1,1,850,Bronx_County,The_Bronx,0
Townhouse_for_sale,6,2,3277,New_York,Kings_County,1
Condo_for_sale,4,4,4064,New_York_County,New_York,1
Co_op_for_sale,2,2,1804,New_York_County,New_York,1
Condo_for_sale,3,1,515,New_York_County,New_York,0
Co_op_for_sale,3,1,868,New_York_County,New_York,0
Co_op_for_sale,2,1,950,Kings_County,Brooklyn,0
Townhouse_for_sale,3,2,2569,New_York,New_York_County,1
Pending,3,2,1472,New_York,Kings_County,1
Condo_for_sale,1,2,1117,New_York_County,New_York,1
Multi_family_home_for_sale,3,8,3480,New_York,Kings_County,1
Condo_for_sale,1,2,1117,New_York_County,New_York,1
Pending,2,2,850,New_York,Kings_County,0
House_for_sale,9,6,9550,New_York,New_York_County,1
Contingent,2,1,1100,Kings_County,Brooklyn,1
Co_op_for_sale,2,1,900,Kings_County,Brooklyn,0
Townhouse_for_sale,6,6,5232,New_York,New_York_County,1
Multi_family_home_for_sale,11,6,5000,Queens_County,Queens,1
Condo_for_sale,3,2,1117,New_York_County,New_York,1
Contingent,3,3,2080,New_York,Richmond_County,0
Condo_for_sale,3,3,1756,New_York,New_York_County,1
Multi_family_home_for_sale,9,3,2276,New_York,Bronx_County,0
Co_op_for_sale,3,1,400,Queens_County,Queens,0
Condo_for_sale,2,2,1441,Kings_County,Brooklyn,1
Condo_for_sale,4,4,3216,New_York_County,New_York,1
Condo_for_sale,1,1,1073,New_York_County,New_York,0
Co_op_for_sale,2,1,850,New_York_County,New_York,0
Condo_for_sale,4,4,3216,New_York_County,New_York,1
Condo_for_sale,3,2,704,Kings_County,Brooklyn,0
House_for_sale,4,2,1600,New_York,Kings_County,0
Townhouse_for_sale,6,4,5854,New_York,Kings_County,1
Co_op_for_sale,3,1,766,New_York_County,New_York,0
Multi_family_home_for_sale,6,5,3096,New_York,Bronx_County,0
Co_op_for_sale,2,1,1000,New_York_County,New_York,0
Co_op_for_sale,2,1,1000,Queens_County,Queens,0
Co_op_for_sale,1,1,575,Kings_County,Brooklyn,0
Multi_family_home_for_sale,7,7,4600,New_York,Queens_County,1
Multi_family_home_for_sale,4,3,2160,New_York,Kings_County,1
Co_op_for_sale,1,1,800,Kings_County,Brooklyn,0
Contingent,3,5,2532,United_States,New_York,0
Condo_for_sale,2,1,1010,Kings_County,Brooklyn,0
House_for_sale,3,2,1600,New_York,Kings_County,0
House_for_sale,3,2,2100,New_York,Kings_County,1
House_for_sale,3,2,1600,New_York,Kings_County,0
Multi_family_home_for_sale,5,3,1440,New_York,Queens_County,0
Condo_for_sale,2,2,951,New_York_County,New_York,0
House_for_sale,3,2,1332,New_York,Richmond_County,0
Co_op_for_sale,1,1,650,Kings_County,Brooklyn,0
Condo_for_sale,2,2,1676,New_York_County,New_York,1
Condo_for_sale,3,3,2080,New_York_County,New_York,1
Condo_for_sale,3,4,2740,Bronx_County,The_Bronx,1
Condo_for_sale,3,1,660,New_York_County,New_York,0
Co_op_for_sale,2,2,1275,Kings_County,Brooklyn,0
House_for_sale,2,2,816,New_York,Bronx_County,0
Condo_for_sale,1,1,663,Queens_County,Queens,0
House_for_sale,4,2,1732,New_York,Kings_County,1
Townhouse_for_sale,2,1,1056,New_York,Queens_County,0
Co_op_for_sale,2,2,1200,Kings_County,Brooklyn,0
House_for_sale,4,4,3150,New_York,Richmond_County,1
Multi_family_home_for_sale,6,4,2000,New_York,Kings_County,1
Co_op_for_sale,2,2,1800,New_York_County,New_York,1
Multi_family_home_for_sale,5,3,1800,New_York,Kings_County,1
Condo_for_sale,4,4,3000,New_York_County,New_York,1
Multi_family_home_for_sale,11,3,3210,New_York,Bronx_County,0
Multi_family_home_for_sale,5,4,2250,New_York,Richmond_County,1
House_for_sale,3,2,1440,New_York,Richmond_County,0
Pending,7,2,3162,New_York,Kings_County,1
Multi_family_home_for_sale,7,3,4065,New_York,Queens_County,1
Co_op_for_sale,1,1,665,New_York_County,New_York,0
Condo_for_sale,1,1,620,New_York_County,New_York,0
Co_op_for_sale,2,1,1000,Kings_County,Brooklyn,0
Condo_for_sale,5,6,3633,New_York,New_York_County,1
Co_op_for_sale,1,1,725,Kings_County,Brooklyn,0
Condo_for_sale,1,1,1022,Kings_County,Brooklyn,0
Condo_for_sale,5,6,3633,New_York,New_York_County,1
Condo_for_sale,1,1,1022,Kings_County,Brooklyn,0
Co_op_for_sale,2,2,1400,Queens_County,Queens,0
Multi_family_home_for_sale,11,6,5160,New_York,Queens_County,1
Condo_for_sale,1,1,787,New_York_County,New_York,1
Condo_for_sale,3,2,1744,New_York_County,New_York,1
House_for_sale,3,2,1460,New_York,Richmond_County,0
Multi_family_home_for_sale,7,4,3570,New_York,Queens_County,1
Condo_for_sale,3,1,474,New_York_County,New_York,0
Co_op_for_sale,2,1,900,New_York_County,New_York,0
Townhouse_for_sale,4,4,3622,New_York,New_York_County,1
Condo_for_sale,4,2,1847,New_York_County,New_York,1
Multi_family_home_for_sale,5,4,3720,New_York,Richmond_County,1
Condo_for_sale,3,4,2491,New_York_County,New_York,1
Condo_for_sale,3,2,1097,Kings_County,Brooklyn,0
House_for_sale,2,2,2250,New_York,Bronx_County,0
House_for_sale,4,2,1744,New_York,Kings_County,0
Co_op_for_sale,2,1,900,New_York_County,New_York,0
House_for_sale,3,2,522,New_York,Kings_County,0
Co_op_for_sale,3,1,950,Queens_County,Queens,0
Contingent,1,1,650,Richmond_County,Staten_Island,0
Co_op_for_sale,1,1,800,Kings_County,Brooklyn,0
Co_op_for_sale,3,1,507,Bronx_County,The_Bronx,0
House_for_sale,4,2,1744,New_York,Kings_County,0
Condo_for_sale,2,2,1375,New_York_County,New_York,1
Co_op_for_sale,3,2,4200,New_York_County,New_York,1
Multi_family_home_for_sale,15,7,6000,New_York,Kings_County,1
Co_op_for_sale,3,1,500,Kings_County,Brooklyn,0
Condo_for_sale,3,2,1896,Kings_County,Brooklyn,1
House_for_sale,3,2,1538,United_States,New_York,1
Multi_family_home_for_sale,6,5,3816,New_York,Richmond_County,1
House_for_sale,3,2,1690,New_York,Queens_County,0
House_for_sale,5,1,1827,New_York,Queens_County,0
House_for_sale,3,2,1728,New_York,Bronx_County,0
Co_op_for_sale,2,1,1000,Queens_County,Queens,0
Condo_for_sale,3,3,2706,New_York_County,New_York,1
Multi_family_home_for_sale,32,12,7200,New_York,New_York_County,1
Condo_for_sale,2,2,1175,New_York_County,New_York,1
Multi_family_home_for_sale,7,4,1920,New_York,Bronx_County,0
Co_op_for_sale,3,1,550,Queens_County,Queens,0
Townhouse_for_sale,6,6,5500,New_York,New_York_County,1
Condo_for_sale,3,2,1721,New_York_County,New_York,1
House_for_sale,3,2,1534,New_York,Bronx_County,0
Multi_family_home_for_sale,7,3,2240,New_York,Kings_County,1
Condo_for_sale,3,2,1700,Kings_County,Brooklyn,0
Condo_for_sale,1,2,910,New_York_County,New_York,1
Contingent,2,3,1200,New_York,Richmond_County,0
House_for_sale,3,2,1690,New_York,Bronx_County,0
Co_op_for_sale,3,1,719,New_York,Queens_County,0
Co_op_for_sale,1,1,850,Bronx_County,The_Bronx,0
Co_op_for_sale,2,2,1150,New_York_County,New_York,0
Pending,3,2,1260,New_York,New_York_County,0
Co_op_for_sale,3,1,450,New_York_County,New_York,0
Townhouse_for_sale,7,8,7200,New_York,New_York_County,1
Co_op_for_sale,2,1,1000,Bronx_County,The_Bronx,0
Multi_family_home_for_sale,4,2,1760,New_York,Kings_County,1
Condo_for_sale,2,1,733,New_York,Queens_County,0
Co_op_for_sale,3,1,719,New_York,Queens_County,0
Co_op_for_sale,1,1,850,Bronx_County,The_Bronx,0
Co_op_for_sale,3,1,440,New_York_County,New_York,0
Condo_for_sale,1,1,650,Richmond_County,Staten_Island,0
Co_op_for_sale,3,1,590,Queens_County,Queens,0
Multi_family_home_for_sale,3,3,3536,New_York,Kings_County,1
Pending,4,2,2627,New_York,Bronx_County,1
Multi_family_home_for_sale,6,3,1760,New_York,Bronx_County,0
Co_op_for_sale,3,2,1200,Bronx_County,The_Bronx,0
Co_op_for_sale,2,1,850,New_York_County,New_York,0
Condo_for_sale,2,2,710,Queens_County,Queens,0
Condo_for_sale,3,2,2693,New_York_County,New_York,1
Townhouse_for_sale,8,7,7228,New_York,New_York_County,1
Co_op_for_sale,6,4,2700,New_York_County,New_York,1
Pending,4,2,2627,New_York,Bronx_County,1
Condo_for_sale,3,1,419,New_York_County,New_York,0
Condo_for_sale,2,2,710,Queens_County,Queens,0
Condo_for_sale,2,2,1434,New_York_County,New_York,1
Condo_for_sale,5,4,5202,New_York,New_York_County,1
Multi_family_home_for_sale,4,4,2049,New_York,Kings_County,1
Co_op_for_sale,4,3,2400,Bronx_County,The_Bronx,1
House_for_sale,4,3,2000,New_York,Bronx_County,0
Co_op_for_sale,3,2,1600,New_York,New_York_County,0
Co_op_for_sale,1,1,800,Kings_County,Brooklyn,0
House_for_sale,3,1,1662,New_York,Richmond_County,0
Condo_for_sale,5,4,5202,New_York,New_York_County,1
Multi_family_home_for_sale,3,6,4480,New_York,Kings_County,1
Townhouse_for_sale,3,2,2000,New_York,Kings_County,0
Condo_for_sale,1,1,713,New_York_County,New_York,1
House_for_sale,3,2,1400,New_York,Queens_County,0
Pending,1,2,1150,New_York_County,New_York,0
Townhouse_for_sale,3,2,2000,New_York,Kings_County,0
Condo_for_sale,1,1,713,New_York_County,New_York,1
Multi_family_home_for_sale,6,4,2310,New_York,Queens_County,1
House_for_sale,6,6,3600,New_York,Kings_County,1
House_for_sale,4,2,4500,New_York,New_York_County,1
Multi_family_home_for_sale,3,6,3520,New_York,Kings_County,1
Co_op_for_sale,3,1,500,Queens_County,Queens,0
Co_op_for_sale,2,2,650,New_York_County,New_York,1
House_for_sale,3,2,2040,New_York,Bronx_County,0
Multi_family_home_for_sale,9,6,4440,New_York,Kings_County,1
Co_op_for_sale,3,1,650,Queens_County,Queens,0
Co_op_for_sale,3,1,450,New_York_County,New_York,0
Co_op_for_sale,1,1,790,Kings_County,Brooklyn,0
Condo_for_sale,2,2,713,Queens_County,Queens,0
House_for_sale,3,2,2350,New_York,Bronx_County,0
Pending,3,1,445,Queens_County,Queens,0
Co_op_for_sale,2,2,2300,New_York_County,New_York,1
House_for_sale,2,1,1056,New_York,Richmond_County,0
House_for_sale,4,2,1665,New_York,Bronx_County,0
Condo_for_sale,4,4,5075,New_York_County,New_York,1
Condo_for_sale,2,2,1035,New_York_County,New_York,1
Multi_family_home_for_sale,5,4,3500,New_York,Richmond_County,1
Condo_for_sale,2,2,972,New_York,Bronx_County,0
Condo_for_sale,2,2,1001,New_York_County,New_York,0
House_for_sale,3,2,1352,New_York,Bronx_County,1
Condo_for_sale,2,2,2114,New_York_County,New_York,1
Co_op_for_sale,1,1,750,Bronx_County,The_Bronx,0
House_for_sale,3,4,1500,New_York,Richmond_County,0
Pending,2,2,1100,Kings_County,Brooklyn,0
Co_op_for_sale,1,1,863,Bronx_County,The_Bronx,0
Condo_for_sale,1,1,804,Kings_County,Brooklyn,0
Co_op_for_sale,3,2,1265,New_York_County,New_York,1
Co_op_for_sale,1,1,1120,New_York_County,New_York,1
Multi_family_home_for_sale,9,6,4420,New_York,Kings_County,1
Multi_family_home_for_sale,3,6,5148,New_York,Kings_County,1
House_for_sale,4,2,2450,United_States,New_York,1
Pending,2,2,1100,Kings_County,Brooklyn,0
Condo_for_sale,1,1,804,Kings_County,Brooklyn,0
Co_op_for_sale,1,1,750,Bronx_County,The_Bronx,0
Co_op_for_sale,1,1,675,New_York_County,New_York,0
Co_op_for_sale,4,2,3594,New_York_County,New_York,1
Co_op_for_sale,4,6,3841,New_York_County,New_York,1
Multi_family_home_for_sale,6,3,3001,New_York,Kings_County,1
Co_op_for_sale,1,1,700,New_York_County,New_York,0
Condo_for_sale,2,1,802,Bronx_County,The_Bronx,0
Condo_for_sale,1,1,684,Queens_County,Queens,0
Multi_family_home_for_sale,8,6,3448,New_York,Kings_County,1
House_for_sale,2,1,700,New_York,Richmond_County,0
House_for_sale,3,1,4000,New_York,Queens_County,0
Condo_for_sale,6,3,3364,New_York,Kings_County,1
Multi_family_home_for_sale,3,3,2000,New_York,Kings_County,1
Co_op_for_sale,1,1,750,Queens_County,The_Bronx,0
Co_op_for_sale,1,1,765,Kings_County,Brooklyn,0
House_for_sale,3,1,1696,New_York,Bronx_County,0
House_for_sale,4,2,2269,New_York,Richmond_County,0
Co_op_for_sale,1,1,700,New_York_County,New_York,0
Condo_for_sale,3,1,402,Queens_County,Queens,0
Co_op_for_sale,2,1,960,Kings_County,Brooklyn,0
Multi_family_home_for_sale,6,5,2150,New_York,Queens_County,1
Co_op_for_sale,6,6,4200,New_York_County,New_York,1
Co_op_for_sale,2,1,1100,Kings_County,Brooklyn,0
Co_op_for_sale,4,4,5500,New_York,New_York_County,1
Condo_for_sale,2,2,1853,New_York_County,New_York,1
Condo_for_sale,1,1,626,New_York_County,New_York,0
Condo_for_sale,1,1,668,Kings_County,Brooklyn,0
Co_op_for_sale,2,2,1770,New_York_County,New_York,1
Co_op_for_sale,1,1,700,New_York_County,New_York,0
Co_op_for_sale,2,1,1000,Kings_County,Brooklyn,0
Condo_for_sale,4,4,3452,New_York,New_York_County,1
Multi_family_home_for_sale,8,4,3321,New_York,Bronx_County,1
Co_op_for_sale,3,1,550,Bronx_County,The_Bronx,0
Condo_for_sale,1,1,638,New_York_County,New_York,0
Multi_family_home_for_sale,12,7,4719,New_York,Kings_County,1
Condo_for_sale,3,3,2241,New_York,Manhattan,1
Townhouse_for_sale,3,2,1875,New_York,Queens_County,0
House_for_sale,4,2,2269,New_York,Richmond_County,0
Townhouse_for_sale,5,4,4852,New_York,New_York_County,1
House_for_sale,3,2,1008,New_York,Richmond_County,0
Multi_family_home_for_sale,4,3,1784,New_York,Bronx_County,0
Co_op_for_sale,2,2,1770,New_York_County,New_York,1
Condo_for_sale,4,4,3452,New_York,New_York_County,1
Condo_for_sale,5,6,3701,Kings_County,Brooklyn,1
Townhouse_for_sale,6,8,8757,New_York,New_York_County,1
House_for_sale,2,2,1056,New_York,Kings_County,0
Condo_for_sale,1,1,860,New_York_County,New_York,0
Co_op_for_sale,1,1,880,Kings_County,Brooklyn,0
Multi_family_home_for_sale,6,2,2910,New_York,Bronx_County,0
House_for_sale,5,4,1838,New_York,Bronx_County,0
Co_op_for_sale,1,1,656,Queens_County,Queens,0
House_for_sale,5,3,1152,New_York,Queens_County,0
Multi_family_home_for_sale,6,2,2910,New_York,Bronx_County,0
House_for_sale,3,2,2049,New_York,Kings_County,1
Co_op_for_sale,2,2,1270,New_York_County,New_York,0
House_for_sale,3,2,2200,New_York,Kings_County,1
Co_op_for_sale,3,1,500,Queens_County,Queens,0
Co_op_for_sale,3,1,550,New_York_County,New_York,0
Multi_family_home_for_sale,5,2,1660,New_York,Kings_County,0
Condo_for_sale,3,1,916,New_York,New_York_County,0
Condo_for_sale,2,1,920,Kings_County,Brooklyn,0
Co_op_for_sale,2,2,960,New_York_County,New_York,1
Condo_for_sale,3,2,1709,Kings_County,Brooklyn,1
Condo_for_sale,1,1,700,New_York_County,New_York,0
Multi_family_home_for_sale,3,2,2070,New_York,Bronx_County,0
Condo_for_sale,3,1,393,Kings_County,Brooklyn,0
Condo_for_sale,3,1,393,Kings_County,Brooklyn,0
Condo_for_sale,3,1,916,New_York,New_York_County,0
Condo_for_sale,3,2,1150,Kings_County,Brooklyn,0
Condo_for_sale,1,1,739,Kings_County,Brooklyn,0
Multi_family_home_for_sale,11,6,5031,New_York,Kings_County,1
Condo_for_sale,3,4,2456,New_York,Manhattan,1
Pending,1,1,850,Kings_County,Brooklyn,0
Co_op_for_sale,3,4,1825,New_York_County,New_York,1
Co_op_for_sale,3,2,1200,Queens_County,Queens,0
Condo_for_sale,2,2,950,Queens_County,Queens,0
Multi_family_home_for_sale,7,5,3978,New_York,Queens_County,0
